ANIO_VIAJE,MES_VIAJE,LOCATION_ID_SALIDA,ZONE_SALIDA,LOCATION_ID_LLEGADA,ZONE_LLEGADA,Borough_SALIDA,Borough_LLEGADA,TOTAL_VIAJES,TRIP_DISTANCE,TOTAL_TARIFA
2011,4,47,Claremont/Bathgate,47,Claremont/Bathgate,Bronx,Bronx,63,104.85000000000001,450.69999999999993
2011,4,17,Bedford,54,Columbia Street,Brooklyn,Brooklyn,4,14.320000000000002,45.60000000000001
2011,4,68,East Chelsea,47,Claremont/Bathgate,Manhattan,Bronx,16,161.52999999999997,427.9000000000001
2011,4,41,Central Harlem,32,Bronxdale,Manhattan,Bronx,3,27.86,71.1
2011,4,82,Elmhurst,112,Greenpoint,Queens,Brooklyn,11,48.06,141.5
2011,4,27,Breezy Point/Fort Tilden/Riis Beach,27,Breezy Point/Fort Tilden/Riis Beach,Queens,Queens,33,64.17999999999999,261.7
2011,4,30,Broad Channel,124,Howard Beach,Queens,Queens,1,3.43,9.7
2011,4,125,Hudson Sq,29,Brighton Beach,Manhattan,Brooklyn,11,165.48,399.09999999999997
2011,4,88,Financial District South,26,Borough Park,Manhattan,Brooklyn,12,95.63,254.4
2011,4,21,Bensonhurst East,39,Canarsie,Brooklyn,Brooklyn,2,21.01,53.1
2011,4,16,Bayside,53,College Point,Queens,Queens,1,6.1,15.7
2011,4,4,Alphabet City,92,Flushing,Manhattan,Queens,2,26.6,61.8
2011,4,25,Boerum Hill,20,Belmont,Brooklyn,Bronx,1,16.51,38.1
2011,4,24,Bloomingdale,54,Columbia Street,Manhattan,Brooklyn,2,23.04,69.0
2011,4,61,Crown Heights North,116,Hamilton Heights,Brooklyn,Manhattan,1,1.53,37.3
2011,4,99,Freshkills Park,114,Greenwich Village South,Staten Island,Manhattan,1,1.4,6.5
2011,4,66,DUMBO/Vinegar Hill,20,Belmont,Brooklyn,Bronx,1,12.4,28.5
2011,4,87,Financial District North,113,Greenwich Village North,Manhattan,Manhattan,1952,5175.110000000001,20113.18999999999
2011,4,74,East Harlem North,45,Chinatown,Manhattan,Manhattan,45,387.53999999999996,1015.0
2011,4,4,Alphabet City,14,Bay Ridge,Manhattan,Brooklyn,42,465.7299999999999,1141.3999999999999
2011,4,68,East Chelsea,95,Forest Hills,Manhattan,Queens,177,1824.89,4736.100000000003
2011,4,13,Battery Park City,33,Brooklyn Heights,Manhattan,Brooklyn,484,1790.0600000000009,5572.800000000003
2011,4,100,Garment District,17,Bedford,Manhattan,Brooklyn,230,1717.6399999999992,4933.799999999998
2011,4,75,East Harlem South,47,Claremont/Bathgate,Manhattan,Bronx,38,200.67999999999995,595.4000000000001
2011,4,37,Bushwick South,25,Boerum Hill,Brooklyn,Brooklyn,26,123.77999999999997,373.40000000000003
2011,4,79,East Village,47,Claremont/Bathgate,Manhattan,Bronx,13,162.88000000000002,400.49999999999994
2011,4,33,Brooklyn Heights,46,City Island,Brooklyn,Bronx,1,22.8,48.9
2011,4,79,East Village,29,Brighton Beach,Manhattan,Brooklyn,20,306.22,748.7999999999998
2011,4,41,Central Harlem,33,Brooklyn Heights,Manhattan,Brooklyn,16,177.44,449.6
2011,4,53,College Point,70,East Elmhurst,Queens,Queens,10,58.120000000000005,152.60000000000002
2011,4,65,Downtown Brooklyn/MetroTech,67,Dyker Heights,Brooklyn,Brooklyn,9,60.36,162.5
2011,4,68,East Chelsea,31,Bronx Park,Manhattan,Bronx,11,136.56,355.90000000000003
2011,4,126,Hunts Point,126,Hunts Point,Bronx,Bronx,284,554.7599999999999,2567.2
2011,4,53,College Point,82,Elmhurst,Queens,Queens,4,30.84,77.6
2011,4,102,Glendale,95,Forest Hills,Queens,Queens,31,65.94,245.49999999999997
2011,4,40,Carroll Gardens,105,Governor's Island/Ellis Island/Liberty Island,Brooklyn,Manhattan,4,14.48,44.4
2011,4,116,Hamilton Heights,59,Crotona Park,Manhattan,Bronx,1,10.08,28.1
2011,4,13,Battery Park City,105,Governor's Island/Ellis Island/Liberty Island,Manhattan,Manhattan,12,39.01,129.20000000000002
2011,4,12,Battery Park,105,Governor's Island/Ellis Island/Liberty Island,Manhattan,Manhattan,11,13.480000000000002,65.1
2011,4,87,Financial District North,101,Glen Oaks,Manhattan,Queens,3,69.1,149.5
2011,4,127,Inwood,33,Brooklyn Heights,Manhattan,Brooklyn,1,15.66,37.3
2011,4,49,Clinton Hill,102,Glendale,Brooklyn,Queens,2,10.09,29.0
2011,4,65,Downtown Brooklyn/MetroTech,93,Flushing Meadows-Corona Park,Brooklyn,Queens,7,83.39,190.3
2011,4,80,East Williamsburg,126,Hunts Point,Brooklyn,Bronx,1,11.5,28.9
2011,4,36,Bushwick North,95,Forest Hills,Brooklyn,Queens,4,42.650000000000006,107.19999999999999
2011,4,80,East Williamsburg,73,East Flushing,Brooklyn,Queens,1,10.0,24.1
2011,4,24,Bloomingdale,56,Corona,Manhattan,Queens,2,22.4,55.0
2011,4,28,Briarwood/Jamaica Hills,78,East Tremont,Queens,Bronx,1,12.2,30.1
2011,4,43,Central Park,53,College Point,Manhattan,Queens,1,12.67,30.5
2011,4,122,Hollis,10,Baisley Park,Queens,Queens,1,16.27,48.5
2011,4,112,Greenpoint,51,Co-Op City,Brooklyn,Bronx,1,17.6,40.5
2011,4,113,Greenwich Village North,83,Elmhurst/Maspeth,Manhattan,Queens,73,563.17,1560.1000000000001
2011,4,79,East Village,48,Clinton East,Manhattan,Manhattan,9022,28834.109999999986,104722.6000000001
2011,4,97,Fort Greene,80,East Williamsburg,Brooklyn,Brooklyn,177,647.6199999999995,2042.1000000000008
2011,4,88,Financial District South,65,Downtown Brooklyn/MetroTech,Manhattan,Brooklyn,301,882.0899999999995,2953.3000000000015
2011,4,50,Clinton West,24,Bloomingdale,Manhattan,Manhattan,499,1594.0199999999998,4868.000000000002
2011,4,68,East Chelsea,120,Highbridge Park,Manhattan,Manhattan,11,92.97999999999999,235.50000000000003
2011,4,68,East Chelsea,4,Alphabet City,Manhattan,Manhattan,1455,3752.7599999999957,15271.900000000001
2011,4,114,Greenwich Village South,73,East Flushing,Manhattan,Queens,8,93.68,255.2
2011,4,114,Greenwich Village South,28,Briarwood/Jamaica Hills,Manhattan,Queens,51,669.9000000000001,1607.4999999999998
2011,4,18,Bedford Park,69,East Concourse/Concourse Village,Bronx,Bronx,2,6.53,20.6
2011,4,43,Central Park,82,Elmhurst,Manhattan,Queens,47,330.46,987.9999999999998
2011,4,25,Boerum Hill,22,Bensonhurst West,Brooklyn,Brooklyn,20,169.58,446.0
2011,4,95,Forest Hills,113,Greenwich Village North,Queens,Manhattan,24,251.20000000000002,662.0000000000001
2011,4,87,Financial District North,21,Bensonhurst East,Manhattan,Brooklyn,29,312.9699999999999,794.9000000000001
2011,4,108,Gravesend,123,Homecrest,Brooklyn,Brooklyn,13,29.050000000000004,125.30000000000001
2011,4,40,Carroll Gardens,63,Cypress Hills,Brooklyn,Brooklyn,2,15.399999999999999,45.400000000000006
2011,4,7,Astoria,94,Fordham South,Queens,Bronx,5,49.849999999999994,120.5
2011,4,87,Financial District North,19,Bellerose,Manhattan,Queens,1,1.84,41.7
2011,4,13,Battery Park City,121,Hillcrest/Pomonok,Manhattan,Queens,4,64.03,146.0
2011,4,9,Auburndale,93,Flushing Meadows-Corona Park,Queens,Queens,2,7.3100000000000005,21.8
2011,4,100,Garment District,94,Fordham South,Manhattan,Bronx,16,179.90999999999997,437.6
2011,4,100,Garment District,3,Allerton/Pelham Gardens,Manhattan,Bronx,15,238.78,553.9000000000001
2011,4,50,Clinton West,122,Hollis,Manhattan,Queens,3,55.31,128.7
2011,4,64,Douglaston,64,Douglaston,Queens,Queens,39,85.46999999999997,619.8
2011,4,97,Fort Greene,24,Bloomingdale,Brooklyn,Manhattan,8,72.02,216.4
2011,4,109,Great Kills,84,Eltingville/Annadale/Prince's Bay,Staten Island,Staten Island,2,7.5,28.2
2011,4,106,Gowanus,4,Alphabet City,Brooklyn,Manhattan,4,22.13,75.6
2011,4,54,Columbia Street,21,Bensonhurst East,Brooklyn,Brooklyn,1,5.3,15.7
2011,4,75,East Harlem South,81,Eastchester,Manhattan,Bronx,5,63.44,151.7
2011,4,116,Hamilton Heights,32,Bronxdale,Manhattan,Bronx,3,23.12,57.9
2011,4,4,Alphabet City,119,Highbridge,Manhattan,Bronx,4,39.629999999999995,113.6
2011,4,95,Forest Hills,24,Bloomingdale,Queens,Manhattan,2,26.36,63.400000000000006
2011,4,124,Howard Beach,87,Financial District North,Queens,Manhattan,1,8.13,45.0
2011,4,13,Battery Park City,9,Auburndale,Manhattan,Queens,1,16.4,37.7
2011,4,67,Dyker Heights,97,Fort Greene,Brooklyn,Brooklyn,1,3.33,10.9
2011,4,28,Briarwood/Jamaica Hills,13,Battery Park City,Queens,Manhattan,1,18.37,45.0
2011,4,48,Clinton East,61,Crown Heights North,Manhattan,Brooklyn,380,3442.1099999999983,9965.200000000003
2011,4,112,Greenpoint,106,Gowanus,Brooklyn,Brooklyn,57,355.42,989.5
2011,4,36,Bushwick North,80,East Williamsburg,Brooklyn,Brooklyn,52,92.94000000000003,376.0
2011,4,13,Battery Park City,107,Gramercy,Manhattan,Manhattan,1821,8363.090000000006,25583.700000000033
2011,4,43,Central Park,1,Newark Airport,Manhattan,EWR,211,3897.59,12587.3
2011,4,54,Columbia Street,25,Boerum Hill,Brooklyn,Brooklyn,32,43.75000000000001,214.79999999999998
2011,4,43,Central Park,79,East Village,Manhattan,Manhattan,1252,5291.999999999997,17545.59999999999
2011,4,40,Carroll Gardens,114,Greenwich Village South,Brooklyn,Manhattan,131,574.7099999999999,1877.5000000000005
2011,4,80,East Williamsburg,66,DUMBO/Vinegar Hill,Brooklyn,Brooklyn,57,218.07999999999996,633.7
2011,4,80,East Williamsburg,65,Downtown Brooklyn/MetroTech,Brooklyn,Brooklyn,81,280.31,867.7000000000003
2011,4,112,Greenpoint,48,Clinton East,Brooklyn,Manhattan,85,452.3500000000001,1404.1000000000004
2011,4,65,Downtown Brooklyn/MetroTech,108,Gravesend,Brooklyn,Brooklyn,4,42.23,105.2
2011,4,24,Bloomingdale,69,East Concourse/Concourse Village,Manhattan,Bronx,25,108.35999999999999,356.9
2011,4,80,East Williamsburg,14,Bay Ridge,Brooklyn,Brooklyn,35,360.31000000000006,846.3000000000001
2011,4,83,Elmhurst/Maspeth,65,Downtown Brooklyn/MetroTech,Queens,Brooklyn,12,79.54,216.00000000000003
2011,4,95,Forest Hills,54,Columbia Street,Queens,Brooklyn,17,187.45000000000002,426.1
2011,4,88,Financial District South,21,Bensonhurst East,Manhattan,Brooklyn,31,357.39,865.8999999999997
2011,4,123,Homecrest,79,East Village,Brooklyn,Manhattan,1,13.0,30.9
2011,4,54,Columbia Street,68,East Chelsea,Brooklyn,Manhattan,14,57.36,212.6
2011,4,93,Flushing Meadows-Corona Park,113,Greenwich Village North,Queens,Manhattan,12,133.49,521.0
2011,4,75,East Harlem South,91,Flatlands,Manhattan,Brooklyn,2,34.010000000000005,86.6
2011,4,7,Astoria,76,East New York,Queens,Brooklyn,4,29.93,105.2
2011,4,116,Hamilton Heights,97,Fort Greene,Manhattan,Brooklyn,7,104.42000000000002,256.7
2011,4,77,East New York/Pennsylvania Avenue,63,Cypress Hills,Brooklyn,Brooklyn,4,9.850000000000001,31.999999999999996
2011,4,36,Bushwick North,74,East Harlem North,Brooklyn,Manhattan,2,15.55,41.4
2011,4,16,Bayside,98,Fresh Meadows,Queens,Queens,5,14.780000000000001,51.300000000000004
2011,4,74,East Harlem North,28,Briarwood/Jamaica Hills,Manhattan,Queens,2,25.509999999999998,62.2
2011,4,85,Erasmus,25,Boerum Hill,Brooklyn,Brooklyn,3,11.97,41.9
2011,4,72,East Flatbush/Remsen Village,76,East New York,Brooklyn,Brooklyn,9,36.9,96.9
2011,4,48,Clinton East,23,Bloomfield/Emerson Hill,Manhattan,Staten Island,7,158.73,385.9
2011,4,9,Auburndale,56,Corona,Queens,Queens,1,4.2,10.9
2011,4,70,East Elmhurst,73,East Flushing,Queens,Queens,2,6.63,22.6
2011,4,52,Cobble Hill,76,East New York,Brooklyn,Brooklyn,2,12.59,37.0
2011,4,21,Bensonhurst East,71,East Flatbush/Farragut,Brooklyn,Brooklyn,1,6.23,18.1
2011,4,96,Forest Park/Highland Park,112,Greenpoint,Queens,Brooklyn,1,19.71,48.1
2011,4,13,Battery Park City,14,Bay Ridge,Manhattan,Brooklyn,134,1114.1199999999997,2894.600000000001
2011,4,37,Bushwick South,29,Brighton Beach,Brooklyn,Brooklyn,1,18.2,46.9
2011,4,89,Flatbush/Ditmas Park,36,Bushwick North,Brooklyn,Brooklyn,2,17.8,46.599999999999994
2011,4,50,Clinton West,62,Crown Heights South,Manhattan,Brooklyn,21,214.0,600.1
2011,4,17,Bedford,90,Flatiron,Brooklyn,Manhattan,9,54.74,175.70000000000002
2011,4,62,Crown Heights South,72,East Flatbush/Remsen Village,Brooklyn,Brooklyn,4,11.56,37.2
2011,4,81,Eastchester,78,East Tremont,Bronx,Bronx,2,8.719999999999999,25.799999999999997
2011,4,69,East Concourse/Concourse Village,119,Highbridge,Bronx,Bronx,17,48.45,176.3
2011,4,40,Carroll Gardens,50,Clinton West,Brooklyn,Manhattan,45,334.0799999999999,948.1000000000001
2011,4,119,Highbridge,100,Garment District,Bronx,Manhattan,1,8.55,21.3
2011,4,87,Financial District North,85,Erasmus,Manhattan,Brooklyn,11,64.69,235.90000000000003
2011,4,7,Astoria,1,Newark Airport,Queens,EWR,5,84.12,281.5
2011,4,50,Clinton West,72,East Flatbush/Remsen Village,Manhattan,Brooklyn,3,38.129999999999995,107.89999999999999
2011,4,41,Central Harlem,106,Gowanus,Manhattan,Brooklyn,3,35.480000000000004,93.1
2011,4,67,Dyker Heights,52,Cobble Hill,Brooklyn,Brooklyn,2,6.7,19.799999999999997
2011,4,41,Central Harlem,85,Erasmus,Manhattan,Brooklyn,1,15.12,34.5
2011,4,48,Clinton East,44,Charleston/Tottenville,Manhattan,Staten Island,2,64.23,139.4
2011,4,82,Elmhurst,63,Cypress Hills,Queens,Brooklyn,2,11.29,32.2
2011,4,49,Clinton Hill,31,Bronx Park,Brooklyn,Bronx,1,18.94,42.5
2011,4,8,Astoria Park,68,East Chelsea,Queens,Manhattan,1,6.83,20.9
2011,4,87,Financial District North,57,Corona,Manhattan,Queens,2,26.6,66.6
2011,4,99,Freshkills Park,118,Heartland Village/Todt Hill,Staten Island,Staten Island,3,9.18,35.9
2011,4,39,Canarsie,79,East Village,Brooklyn,Manhattan,1,1.2,6.1
2011,4,59,Crotona Park,94,Fordham South,Bronx,Bronx,1,2.16,8.9
2011,4,96,Forest Park/Highland Park,16,Bayside,Queens,Queens,1,8.63,22.5
2011,4,35,Brownsville,2,Jamaica Bay,Brooklyn,Queens,1,3.19,10.5
2011,4,68,East Chelsea,100,Garment District,Manhattan,Manhattan,6916,7355.979999999999,41824.79999999995
2011,4,80,East Williamsburg,33,Brooklyn Heights,Brooklyn,Brooklyn,130,534.0799999999998,1556.2
2011,4,65,Downtown Brooklyn/MetroTech,100,Garment District,Brooklyn,Manhattan,209,1129.79,3440.100000000001
2011,4,75,East Harlem South,50,Clinton West,Manhattan,Manhattan,482,1971.9199999999998,6390.600000000003
2011,4,45,Chinatown,4,Alphabet City,Manhattan,Manhattan,433,826.0099999999998,3563.7000000000007
2011,4,74,East Harlem North,47,Claremont/Bathgate,Manhattan,Bronx,32,130.83999999999997,431.19999999999993
2011,4,65,Downtown Brooklyn/MetroTech,68,East Chelsea,Brooklyn,Manhattan,273,1287.01,4058.8999999999996
2011,4,68,East Chelsea,3,Allerton/Pelham Gardens,Manhattan,Bronx,14,221.61999999999998,526.6
2011,4,113,Greenwich Village North,72,East Flatbush/Remsen Village,Manhattan,Brooklyn,26,225.35,644.6
2011,4,10,Baisley Park,90,Flatiron,Queens,Manhattan,27,399.0199999999999,1215.0
2011,4,40,Carroll Gardens,27,Breezy Point/Fort Tilden/Riis Beach,Brooklyn,Queens,1,0.0,43.7
2011,4,13,Battery Park City,70,East Elmhurst,Manhattan,Queens,25,351.60999999999996,818.4999999999999
2011,4,87,Financial District North,35,Brownsville,Manhattan,Brooklyn,7,52.05,156.29999999999998
2011,4,121,Hillcrest/Pomonok,7,Astoria,Queens,Queens,1,8.2,20.1
2011,4,102,Glendale,124,Howard Beach,Queens,Queens,1,3.3,10.1
2011,4,114,Greenwich Village South,101,Glen Oaks,Manhattan,Queens,1,18.2,41.3
2011,4,89,Flatbush/Ditmas Park,75,East Harlem South,Brooklyn,Manhattan,2,27.84,66.2
2011,4,2,Jamaica Bay,49,Clinton Hill,Queens,Brooklyn,1,1.7,7.3
2011,4,113,Greenwich Village North,45,Chinatown,Manhattan,Manhattan,948,1595.2100000000023,7552.000000000003
2011,4,50,Clinton West,106,Gowanus,Manhattan,Brooklyn,47,400.03000000000003,1131.9
2011,4,68,East Chelsea,1,Newark Airport,Manhattan,EWR,480,7715.210000000002,25816.900000000012
2011,4,40,Carroll Gardens,97,Fort Greene,Brooklyn,Brooklyn,228,472.9100000000003,1942.7999999999995
2011,4,83,Elmhurst/Maspeth,66,DUMBO/Vinegar Hill,Queens,Brooklyn,6,46.86,117.0
2011,4,45,Chinatown,12,Battery Park,Manhattan,Manhattan,84,128.8,578.8
2011,4,106,Gowanus,33,Brooklyn Heights,Brooklyn,Brooklyn,56,113.93000000000002,463.59999999999997
2011,4,25,Boerum Hill,76,East New York,Brooklyn,Brooklyn,33,233.77999999999997,672.0999999999999
2011,4,107,Gramercy,24,Bloomingdale,Manhattan,Manhattan,375,2129.9999999999995,6343.9000000000015
2011,4,71,East Flatbush/Farragut,71,East Flatbush/Farragut,Brooklyn,Brooklyn,115,148.24999999999994,762.6
2011,4,36,Bushwick North,49,Clinton Hill,Brooklyn,Brooklyn,19,55.08,185.1
2011,4,43,Central Park,93,Flushing Meadows-Corona Park,Manhattan,Queens,11,131.89000000000001,345.0
2011,4,114,Greenwich Village South,34,Brooklyn Navy Yard,Manhattan,Brooklyn,18,72.82000000000001,244.2
2011,4,50,Clinton West,69,East Concourse/Concourse Village,Manhattan,Bronx,33,281.74,706.5
2011,4,50,Clinton West,18,Bedford Park,Manhattan,Bronx,19,223.9,528.3
2011,4,7,Astoria,53,College Point,Queens,Queens,30,228.79999999999993,579.1000000000001
2011,4,91,Flatlands,89,Flatbush/Ditmas Park,Brooklyn,Brooklyn,15,46.230000000000004,154.4
2011,4,68,East Chelsea,121,Hillcrest/Pomonok,Manhattan,Queens,30,406.90000000000003,966.5999999999999
2011,4,125,Hudson Sq,55,Coney Island,Manhattan,Brooklyn,14,185.65000000000003,471.4000000000001
2011,4,61,Crown Heights North,105,Governor's Island/Ellis Island/Liberty Island,Brooklyn,Manhattan,1,4.52,13.3
2011,4,48,Clinton East,86,Far Rockaway,Manhattan,Queens,3,68.34,157.5
2011,4,41,Central Harlem,52,Cobble Hill,Manhattan,Brooklyn,5,61.66,158.5
2011,4,24,Bloomingdale,28,Briarwood/Jamaica Hills,Manhattan,Queens,1,14.0,32.5
2011,4,102,Glendale,72,East Flatbush/Remsen Village,Queens,Brooklyn,1,4.61,14.5
2011,4,14,Bay Ridge,62,Crown Heights South,Brooklyn,Brooklyn,2,50.57,203.0
2011,4,45,Chinatown,35,Brownsville,Manhattan,Brooklyn,3,21.1,59.49999999999999
2011,4,105,Governor's Island/Ellis Island/Liberty Island,17,Bedford,Manhattan,Brooklyn,1,2.6,8.5
2011,4,12,Battery Park,106,Gowanus,Manhattan,Brooklyn,2,9.91,28.6
2011,4,28,Briarwood/Jamaica Hills,54,Columbia Street,Queens,Brooklyn,1,14.7,35.7
2011,4,36,Bushwick North,37,Bushwick South,Brooklyn,Brooklyn,112,148.88,686.4
2011,4,61,Crown Heights North,62,Crown Heights South,Brooklyn,Brooklyn,73,149.21999999999997,583.3000000000003
2011,4,116,Hamilton Heights,48,Clinton East,Manhattan,Manhattan,378,2192.800000000001,6090.999999999997
2011,4,68,East Chelsea,116,Hamilton Heights,Manhattan,Manhattan,670,4774.000000000002,12670.200000000024
2011,4,68,East Chelsea,6,Arrochar/Fort Wadsworth,Manhattan,Staten Island,13,197.27,468.5
2011,4,87,Financial District North,75,East Harlem South,Manhattan,Manhattan,364,2864.86,7413.599999999998
2011,4,56,Corona,28,Briarwood/Jamaica Hills,Queens,Queens,1,3.5,11.3
2011,4,49,Clinton Hill,49,Clinton Hill,Brooklyn,Brooklyn,596,1025.849999999999,4582.899999999997
2011,4,114,Greenwich Village South,102,Glendale,Manhattan,Queens,33,323.27,863.4
2011,4,80,East Williamsburg,95,Forest Hills,Brooklyn,Queens,19,134.75000000000003,370.8
2011,4,107,Gramercy,51,Co-Op City,Manhattan,Bronx,10,171.66,389.80000000000007
2011,4,49,Clinton Hill,127,Inwood,Brooklyn,Manhattan,1,15.8,35.7
2011,4,122,Hollis,86,Far Rockaway,Queens,Queens,1,9.8,24.5
2011,4,69,East Concourse/Concourse Village,42,Central Harlem North,Bronx,Manhattan,24,50.49,188.00000000000003
2011,4,33,Brooklyn Heights,42,Central Harlem North,Brooklyn,Manhattan,8,98.83,241.6
2011,4,97,Fort Greene,54,Columbia Street,Brooklyn,Brooklyn,37,91.29999999999998,341.69999999999993
2011,4,41,Central Harlem,82,Elmhurst,Manhattan,Queens,12,101.54000000000002,284.0
2011,4,76,East New York,63,Cypress Hills,Brooklyn,Brooklyn,32,84.21999999999998,296.0
2011,4,61,Crown Heights North,91,Flatlands,Brooklyn,Brooklyn,12,47.71999999999999,145.20000000000002
2011,4,95,Forest Hills,100,Garment District,Queens,Manhattan,33,296.61,806.8999999999999
2011,4,24,Bloomingdale,66,DUMBO/Vinegar Hill,Manhattan,Brooklyn,22,223.74,584.2
2011,4,11,Bath Beach,43,Central Park,Brooklyn,Manhattan,1,1.5,7.3
2011,4,105,Governor's Island/Ellis Island/Liberty Island,45,Chinatown,Manhattan,Manhattan,3,3.0999999999999996,17.1
2011,4,70,East Elmhurst,4,Alphabet City,Queens,Manhattan,8,90.94000000000001,230.0
2011,4,92,Flushing,106,Gowanus,Queens,Brooklyn,1,15.78,37.3
2011,4,75,East Harlem South,16,Bayside,Manhattan,Queens,1,16.21,42.9
2011,4,127,Inwood,50,Clinton West,Manhattan,Manhattan,8,62.69,154.0
2011,4,65,Downtown Brooklyn/MetroTech,32,Bronxdale,Brooklyn,Bronx,2,35.65,83.80000000000001
2011,4,62,Crown Heights South,40,Carroll Gardens,Brooklyn,Brooklyn,2,6.3,21.4
2011,4,47,Claremont/Bathgate,68,East Chelsea,Bronx,Manhattan,1,3.1,10.5
2011,4,87,Financial District North,41,Central Harlem,Manhattan,Manhattan,144,1380.270000000001,3558.0000000000014
2011,4,113,Greenwich Village North,127,Inwood,Manhattan,Manhattan,85,980.0999999999998,2468.8999999999987
2011,4,65,Downtown Brooklyn/MetroTech,1,Newark Airport,Brooklyn,EWR,21,354.8699999999999,1218.5
2011,4,95,Forest Hills,88,Financial District South,Queens,Manhattan,37,474.0400000000001,1117.6999999999998
2011,4,119,Highbridge,119,Highbridge,Bronx,Bronx,914,2599.260000000002,9525.869999999999
2011,4,93,Flushing Meadows-Corona Park,95,Forest Hills,Queens,Queens,39,96.00999999999999,336.3
2011,4,13,Battery Park City,42,Central Harlem North,Manhattan,Manhattan,50,515.7399999999999,1306.5999999999997
2011,4,83,Elmhurst/Maspeth,95,Forest Hills,Queens,Queens,42,144.90000000000003,464.99999999999994
2011,4,69,East Concourse/Concourse Village,126,Hunts Point,Bronx,Bronx,3,5.720000000000001,24.700000000000003
2011,4,50,Clinton West,39,Canarsie,Manhattan,Brooklyn,12,196.10000000000002,497.59999999999997
2011,4,50,Clinton West,9,Auburndale,Manhattan,Queens,5,69.92,167.70000000000002
2011,4,113,Greenwich Village North,70,East Elmhurst,Manhattan,Queens,38,381.96,972.3000000000001
